CPU	 55	 0.116675	 0.0103333
CPU	 57	 0.116675	 0.0204
CPU	 59	 0.116675	 0.0042
CPU	 61	 0.11665	 0.0181667
CPU	 63	 0.116675	 0.00816667
CPU	 65	 0.116675	 0.0048
CPU	 67	 0.11665	 0.0113333
CPU	 69	 0.116675	 0.0058
CPU	 71	 0.116675	 0.0054
CPU	 73	 0.11665	 0.0106667
CPU	 75	 0.1	 0.003
CPU	 77	 0.116675	 0.0188
CPU	 79	 0.1	 0.00685714
CPU	 81	 0.11665	 0.0168
CPU	 83	 0.1	 0.0028
CPU	 85	 0.116675	 0.0181667
CPU	 87	 0.116675	 0.0044
CPU	 89	 0.1	 0.0028
CPU	 91	 0.06665	 0.0155
CPU	 93	 0	 0.0142
CPU	 95	 0	 0.0146
CPU	 97	 0.116675	 0.013
CPU	 99	 0.11665	 0.0082
CPU	 101	 0.1	 0.0144
CPU	 103	 0.116675	 0.0114286
CPU	 105	 0.116675	 0.0042
CPU	 107	 0.11665	 0.0202
CPU	 109	 0.116675	 0.0165
CPU	 111	 0.116675	 0.0048
CPU	 113	 0.11665	 0.0046
CPU	 115	 0.116675	 0.00883333
CPU	 117	 0.116675	 0.0038
CPU	 119	 0.11665	 0.003
CPU	 121	 0.116675	 0.0165714
CPU	 123	 0.133325	 0.0084
CPU	 125	 0.133325	 0.0228
CPU	 127	 0.116675	 0.0106667
CPU	 129	 0.116675	 0.0192
CPU	 131	 0.11665	 0.0194
CPU	 133	 0.116675	 0.0118333
CPU	 135	 0.1	 0.0161667
CPU	 137	 0.133325	 0.0074
CPU	 139	 0.116675	 0.0111667
CPU	 141	 0.11665	 0.0204
CPU	 143	 0.116675	 0.004
CPU	 145	 0.116675	 0.0163333
CPU	 147	 0.11665	 0.0052
CPU	 149	 0.116675	 0.0104
CPU	 151	 0.116675	 0.0131667
CPU	 153	 0.11665	 0.00983333
CPU	 155	 0.116675	 0.021
CPU	 157	 0.1	 0.00933333
CPU	 159	 0.1	 0.005
CPU	 161	 0.11665	 0.004
CPU	 163	 0.116675	 0.0181667
CPU	 165	 0.116675	 0.0152
CPU	 167	 0.11665	 0.005
CPU	 169	 0.08335	 0.016
CPU	 171	 0.11665	 0.0188333
CPU	 173	 0.1	 0.0066
CPU	 175	 0.11665	 0.0121667
CPU	 177	 0.116675	 0.005
CPU	 179	 0.116675	 0.0216
CPU	 181	 0.11665	 0.0095
CPU	 183	 0.116675	 0.02
CPU	 185	 0.116675	 0.008
CPU	 187	 0.1	 0.00657143
CPU	 189	 0.11665	 0.0172
CPU	 191	 0.116675	 0.0176
CPU	 193	 0.116675	 0.0108333
CPU	 195	 0.11665	 0.0046
CPU	 197	 0.116675	 0.006
CPU	 199	 0.116675	 0.0105
IO	 0	 669.55	 0.000672436
IO	 2	 669.317	 0.000674043
IO	 4	 669.1	 0.000672408
IO	 6	 668.933	 0.000675576
IO	 8	 668.783	 0.000674485
IO	 10	 668.567	 0.000672671
IO	 12	 668.417	 0.000674706
IO	 14	 668.233	 0.000674121
IO	 16	 668.017	 0.000674168
IO	 18	 667.767	 0.000676883
IO	 20	 667.567	 0.000674906
IO	 22	 667.383	 0.000665499
IO	 24	 667.3	 0.000674852
IO	 26	 667.2	 0.000666703
IO	 28	 667.1	 0.000675064
IO	 30	 666.983	 0.000672914
IO	 32	 666.867	 0.000675251
IO	 34	 666.75	 0.000675056
IO	 36	 666.65	 0.000674657
IO	 38	 666.517	 0.000672933
IO	 40	 666.417	 0.000642296
IO	 42	 666.3	 0.000674319
IO	 44	 666.183	 0.000676598
IO	 46	 666.083	 0.000673791
IO	 48	 665.967	 0.000675702
IO	 50	 665.85	 0.000675794
IO	 52	 665.733	 0.000674764
IO	 54	 665.633	 0.00067498
IO	 56	 665.5	 0.000666458
IO	 58	 665.383	 0.000674373
IO	 60	 665.283	 0.000674202
IO	 62	 665.167	 0.00067069
IO	 64	 665.05	 0.00067446
