CPU	 81	 0.1	 0.00916667
CPU	 83	 0.1	 0.0124
CPU	 85	 0.116675	 0.0103333
CPU	 87	 0.11665	 0.0036
CPU	 89	 0.1	 0.0194
CPU	 91	 0.1	 0.01
CPU	 93	 0.1	 0.0158
CPU	 95	 0.116675	 0.011625
CPU	 97	 0.1	 0.013
CPU	 99	 0.11665	 0.00983333
CPU	 101	 0.116675	 0.0054
CPU	 103	 0.116675	 0.0114286
CPU	 105	 0.1	 0.0004
CPU	 107	 0.1	 0.0142
CPU	 109	 0.13335	 0.0113333
CPU	 111	 0.1	 0.002
CPU	 113	 0.11665	 0.0162
CPU	 115	 0.1	 0.008
CPU	 117	 0.1	 0.00616667
CPU	 119	 0.11665	 0.0052
CPU	 121	 0.116675	 0.0111667
CPU	 123	 0.1	 0.006
CPU	 125	 0.133325	 0.0074
CPU	 127	 0.116675	 0.0106667
CPU	 129	 0.1	 0.016
CPU	 131	 0.1	 0.0188
CPU	 133	 0.1	 0.00857143
CPU	 135	 0.116675	 0.0062
CPU	 137	 0.116675	 0.0036
CPU	 139	 0.116675	 0.0175
CPU	 141	 0.11665	 0.0048
CPU	 143	 0.116675	 0.0218
CPU	 145	 0.116675	 0.0155
CPU	 147	 0.11665	 0.0062
CPU	 149	 0.116675	 0.0226
CPU	 151	 0.1	 0.0118571
CPU	 153	 0.11665	 0.0056
CPU	 155	 0.116675	 0.006
CPU	 157	 0.133325	 0.0201667
CPU	 159	 0.116675	 0.0216
CPU	 161	 0.133325	 0.0084
CPU	 163	 0.116675	 0.011
CPU	 165	 0.11665	 0.006
CPU	 167	 0.1	 0.0101667
CPU	 169	 0.13335	 0.0198333
CPU	 171	 0.11665	 0.0062
CPU	 173	 0.116675	 0.0212
CPU	 175	 0.133325	 0.0123333
CPU	 177	 0.133325	 0.0066
CPU	 179	 0.116675	 0.00933333
CPU	 181	 0.116675	 0.0115
CPU	 183	 0.1	 0.0116667
CPU	 185	 0.116675	 0.0056
CPU	 187	 0.133325	 0.00833333
CPU	 189	 0.11665	 0.0084
CPU	 191	 0.13335	 0.0074
CPU	 193	 0.11665	 0.0103333
CPU	 195	 0.116675	 0.0202
